lemma,language,saliency rank,saliency score
exclusion,es,10419,-0.3913384630352631
apartment,es,10420,-0.39138743022505545
nomination,nl,10421,-0.3914258290035008
ticket,en,10422,-0.3915247835996494
opium,nl,10423,-0.3915997531219704
bolshevik,nl,10424,-0.3917064466306388
bolshevik,en,10425,-0.3917064466306421
fragile,nl,10426,-0.39187884468460743
axe,en,10427,-0.3918826594058889
masturbation,en,10428,-0.391975280644311
brandy,nl,10429,-0.39198682815902586
brandy,es,10430,-0.39198682815902747
misery,es,10431,-0.3920599993677006
password,es,10432,-0.39216516001101587
ambition,en,10433,-0.3922302573987537
sequel,es,10434,-0.3923067189959667
knowledge,nl,10435,-0.39243473244360083
lamppost,es,10436,-0.39270642349767043
lamppost,en,10437,-0.3927064234976721
lamppost,zh,10438,-0.3927064234976721
rib,en,10439,-0.39275686088415673
potter,zh,10440,-0.3927845491455805
pheasant,en,10441,-0.39293064647362663
fainting,zh,10442,-0.39338938847336125
perish,en,10443,-0.3934691550246021
antidote,en,10444,-0.3934831754807245
regiment,es,10445,-0.3935807622807144
ethanol,es,10446,-0.39395749975205313
charity,es,10447,-0.39405382289853236
chat,es,10448,-0.3940713521422676
decadent,en,10449,-0.394133123084464
deprivation,nl,10450,-0.3949923777365066
apricot,zh,10451,-0.39513828896532016
plaque,zh,10452,-0.3952119572276224
subjective,es,10453,-0.39527436635610536
moderate,es,10454,-0.39528112027756235
dart,zh,10455,-0.3953801512135294
roof,en,10456,-0.39538620686928533
contractor,es,10457,-0.39568659444008103
contractor,zh,10458,-0.39568659444008264
celebration,zh,10459,-0.39571176262522445
carefree,zh,10460,-0.39578113826957595
stretcher,nl,10461,-0.3959853355550782
storage,nl,10462,-0.39626309543794813
skeleton,en,10463,-0.3964338201634329
configuration,nl,10464,-0.3968461988142191
opposition,es,10465,-0.39712398591885417
generous,en,10466,-0.39734078890319324
swollen,nl,10467,-0.39750443035053745
chew,es,10468,-0.39752146069974365
laurel,nl,10469,-0.39775347872520966
but,en,10470,-0.3978397168816037
medal,zh,10471,-0.3981803585999724
pentagram,zh,10472,-0.39837248603688913
shuttle,nl,10473,-0.3984310669693454
member,nl,10474,-0.39852299468060126
collarbone,es,10475,-0.39863132016284336
park,es,10476,-0.3987380912583144
obligation,nl,10477,-0.39919063446444825
amputation,es,10478,-0.3995724732317182
replacement,es,10479,-0.39968794002328617
sensor,zh,10480,-0.3999243497537832
veto,es,10481,-0.4001454194163961
politician,en,10482,-0.40015799292074006
proposition,es,10483,-0.40019890387902674
dispute,nl,10484,-0.40109300623617056
curtain,es,10485,-0.401436053652747
sensitive,es,10486,-0.4016225352019562
cocoon,en,10487,-0.4020376304134366
patent,en,10488,-0.40222235055917266
ark,es,10489,-0.40251448023208763
rescue,nl,10490,-0.4033626293731921
refine,es,10491,-0.4035915674803982
scalp,es,10492,-0.4040185718453461
projector,zh,10493,-0.40411226936904593
alloy,en,10494,-0.40412152668749485
saliva,zh,10495,-0.404299520401317
poetry,zh,10496,-0.40461018634391566
mandarin,en,10497,-0.4049248033874089
curve,nl,10498,-0.40495687352498666
erotic,en,10499,-0.40613257041800116
crane,es,10500,-0.4067022901407287
multiplication,es,10501,-0.4067250985866255
track,zh,10502,-0.4069557993855264
truce,es,10503,-0.4073093121916983
liver,es,10504,-0.40745814192714214
ridge,nl,10505,-0.40747150497040047
singular,nl,10506,-0.4075051026198251
poetic,es,10507,-0.40760466451542865
forget,en,10508,-0.40765362939488486
pilgrimage,es,10509,-0.4077088450907725
boar,en,10510,-0.40783128535872193
intensity,zh,10511,-0.40784516097471585
greenhouse,en,10512,-0.40829412049002395
adverb,en,10513,-0.40858733919559914
velvet,es,10514,-0.4087110415687151
phase,es,10515,-0.40879162385354295
semester,nl,10516,-0.409025077311435
write,en,10517,-0.4090443917288376
drizzle,nl,10518,-0.40937750563473063
part,en,10519,-0.4094324295024995
memoir,nl,10520,-0.40965591618254776
rehabilitation,nl,10521,-0.40969784498292605
saturation,en,10522,-0.4097668508139967
superpower,nl,10523,-0.40985121075235076
superpower,zh,10524,-0.40985121075235403
kettle,es,10525,-0.4103412285340911
history,nl,10526,-0.41051492562983577
badge,zh,10527,-0.4107009160776095
glacier,nl,10528,-0.4107373164588654
tsunami,en,10529,-0.4116642192623596
precipitation,es,10530,-0.4117411701263857
hub,nl,10531,-0.4117985906289002
kidnapper,en,10532,-0.4118269886521256
technician,nl,10533,-0.4118798796703793
shameless,nl,10534,-0.4118961636648694
pendulum,zh,10535,-0.41205665335200065
mourn,es,10536,-0.41206432047684605
embryo,zh,10537,-0.41216337709012074
diagonal,en,10538,-0.4121772578750897
dividend,en,10539,-0.41218244687041694
vacant,es,10540,-0.41219529790914516
excavation,es,10541,-0.4123442047670051
surfing,zh,10542,-0.4124018055678976
catastrophe,es,10543,-0.4126417630845617
scam,en,10544,-0.41289008641439834
homeless,zh,10545,-0.4130739714968242
dagger,es,10546,-0.41318649714597155
immigrant,zh,10547,-0.4135874003588725
incisor,nl,10548,-0.4136328648470626
fetus,nl,10549,-0.41375316095445824
soprano,en,10550,-0.41379531716150986
load,en,10551,-0.41459790495718674
editor,en,10552,-0.4148944876037836
documentary,en,10553,-0.41492124571679423
paraphrase,nl,10554,-0.4152044880612296
paraphrase,es,10555,-0.4152044880612313
sublimation,es,10556,-0.4153639256860374
cell,es,10557,-0.4154744719741168
water,es,10558,-0.4155043466906147
stair,nl,10559,-0.41555323373973674
precious,nl,10560,-0.4157679600726834
trailer,zh,10561,-0.4158254895029223
brick,nl,10562,-0.4158280622927052
reactor,nl,10563,-0.4160971953804121
mixed,es,10564,-0.41614888842818165
raw,zh,10565,-0.4161741547148488
bulge,en,10566,-0.4161834290432031
relay,en,10567,-0.4162715788446049
scroll,es,10568,-0.41636269959323985
shrub,zh,10569,-0.4168896664058776
overlap,nl,10570,-0.4169020681386986
bladder,zh,10571,-0.41709993106824456
chill,nl,10572,-0.4172976305750719
insult,zh,10573,-0.4177333628234747
obscene,es,10574,-0.41784115148403417
greenhouse,zh,10575,-0.4180528891392801
ligament,en,10576,-0.4180891527274295
gram,zh,10577,-0.41810825296583276
thyroid,zh,10578,-0.4182196591943046
hypnosis,en,10579,-0.4182692339828791
inherent,zh,10580,-0.4185628788669587
language,es,10581,-0.41876009197624
panorama,en,10582,-0.4187848062430916
drainage,zh,10583,-0.41896579168153225
hockey,nl,10584,-0.41905197932498983
perception,zh,10585,-0.4191686971684102
interval,es,10586,-0.41920161467207245
simplicity,es,10587,-0.4195002047304571
hegemony,en,10588,-0.41956353126980395
recent,nl,10589,-0.4195974549543766
detergent,nl,10590,-0.41964875069095575
integrate,nl,10591,-0.4200703079497631
obsession,en,10592,-0.4204304052240993
macro,nl,10593,-0.4206256887523558
plasma,nl,10594,-0.42073864501479674
wreck,es,10595,-0.4208941327275737
antibody,en,10596,-0.42111845823499794
embroidery,es,10597,-0.42123614796118036
rapist,zh,10598,-0.42127110913361554
synagogue,nl,10599,-0.421409903576897
synagogue,es,10600,-0.42140990357689867
crumble,es,10601,-0.42154532197209765
fort,zh,10602,-0.4215976542256069
perish,es,10603,-0.42169495185005246
static,es,10604,-0.4219684467828489
ethanol,nl,10605,-0.42203294507643774
prestige,en,10606,-0.42212859310392664
negligence,en,10607,-0.4223363909402363
complementary,zh,10608,-0.4225679401150591
transcendent,en,10609,-0.42292636438534126
saffron,es,10610,-0.42325335516218043
saffron,en,10611,-0.42325335516218204
wand,nl,10612,-0.4232609723889524
weld,nl,10613,-0.42330474004357305
conjecture,en,10614,-0.42333718612293453
harmless,nl,10615,-0.4233862386034856
constipation,en,10616,-0.42379817468511244
assertion,nl,10617,-0.4241239327217162
imbalance,zh,10618,-0.4243283699998232
specify,zh,10619,-0.42434122724684675
nirvana,nl,10620,-0.424348314950129
nirvana,en,10621,-0.42434831495013225
leftover,zh,10622,-0.42442275781827127
gallery,nl,10623,-0.4244839287374682
vodka,zh,10624,-0.42515913394488947
booty,es,10625,-0.42603085171766797
comet,zh,10626,-0.4262920545553376
grain,nl,10627,-0.42671079156250236
crossing,zh,10628,-0.42701489288779493
commission,zh,10629,-0.4270261816938716
cellar,es,10630,-0.42710709919648343
militia,zh,10631,-0.42727440069149764
pamphlet,es,10632,-0.42731304153945815
shelter,nl,10633,-0.42747850492688866
relic,zh,10634,-0.42757649115927093
grievance,es,10635,-0.42769463984420925
fascist,en,10636,-0.4281028480711349
list,zh,10637,-0.42812486927140814
ohm,es,10638,-0.42842242092153343
knight,zh,10639,-0.42844232672376437
pore,es,10640,-0.42873128773548025
lurk,es,10641,-0.4288659773365833
version,nl,10642,-0.42908281731915987
lice,zh,10643,-0.4292516817182854
black,zh,10644,-0.4297356552968509
invoke,nl,10645,-0.4299195294895456
blouse,es,10646,-0.42997177705273176
climate,zh,10647,-0.43006763776074797
steel,zh,10648,-0.4305525905779764
entropy,es,10649,-0.4305590063245005
anticipate,en,10650,-0.4306226896875762
designation,en,10651,-0.4308531541394374
quota,en,10652,-0.4309624140210355
monitor,nl,10653,-0.4314555758732748
hummingbird,nl,10654,-0.43167277751593836
hummingbird,en,10655,-0.43167277751594163
nickname,zh,10656,-0.43192501871743183
yolk,nl,10657,-0.43203410470634124
scapula,es,10658,-0.4320418284338601
grandfather,en,10659,-0.4323502408030972
clamp,en,10660,-0.4325813093616746
offensive,es,10661,-0.4329077521079472
almond,nl,10662,-0.4335465530422172
quartet,es,10663,-0.43355497842978313
psychiatric,nl,10664,-0.4336375273917721
connector,en,10665,-0.4338559008181596
guilty,nl,10666,-0.4339054628956946
screen,nl,10667,-0.43395838918364843
minister,zh,10668,-0.4339634907485878
squirrel,en,10669,-0.43446501164931106
bathtub,es,10670,-0.4345952195608261
emerald,zh,10671,-0.4346312077904505
swamp,zh,10672,-0.4346639880536592
orderly,en,10673,-0.4348796743557393
peace,en,10674,-0.43498446808058616
encyclopedia,zh,10675,-0.43523439992911056
jazz,nl,10676,-0.4354748344824263
stone,es,10677,-0.43551200908590076
weaving,en,10678,-0.43660405318798334
cancel,en,10679,-0.4370382089825925
pedestrian,es,10680,-0.4375712488805144
pneumonia,en,10681,-0.43764883644391944
transsexual,nl,10682,-0.4379525970413767
psalm,nl,10683,-0.4382449055385616
drainage,en,10684,-0.4384751961541992
ladybug,es,10685,-0.4385238874172857
century,zh,10686,-0.4385298672515712
milestone,es,10687,-0.43854477073872333
glacier,es,10688,-0.4390170642912868
swollen,es,10689,-0.43965365305735005
flammable,en,10690,-0.43979709296288233
overdose,en,10691,-0.43990705513330514
interactive,es,10692,-0.43994530062880716
sandpaper,nl,10693,-0.4399706100102997
belittle,en,10694,-0.44016904936719503
tenant,zh,10695,-0.44021438948121294
buoy,zh,10696,-0.4403352337930114
versatile,en,10697,-0.440531278812619
orphanage,nl,10698,-0.4408615338010879
white,zh,10699,-0.4413125790356369
fry,en,10700,-0.44149570857350295
freighter,nl,10701,-0.44149991373685576
freighter,es,10702,-0.44149991373685743
freighter,en,10703,-0.44149991373685904
album,nl,10704,-0.4418439632858388
pattern,es,10705,-0.44206181485617346
hurricane,zh,10706,-0.44227601592829036
republicans,nl,10707,-0.4423432240758856
keyboard,en,10708,-0.44241452796595926
pesticide,en,10709,-0.4426022510868227
pink,zh,10710,-0.4426870627457499
energy,en,10711,-0.44282452923907967
course,es,10712,-0.4430562743023495
ostrich,en,10713,-0.443294903985259
necessity,nl,10714,-0.4435244163913521
fade,es,10715,-0.4436101763953599
jeep,es,10716,-0.4437394173642029
jeep,zh,10717,-0.4437394173642046
shopping,nl,10718,-0.4437934085289473
reunion,es,10719,-0.44384347457378254
gift,en,10720,-0.4438498169604779
magpie,es,10721,-0.4441776549696285
magpie,en,10722,-0.4441776549696302
frog,en,10723,-0.44423690885827405
gluten,nl,10724,-0.444247601672621
bankruptcy,es,10725,-0.4444196309816867
enzyme,es,10726,-0.44448901816308295
pragmatic,zh,10727,-0.4447675146764421
avalanche,en,10728,-0.4447893651138196
malt,zh,10729,-0.4449488961372916
surprise,nl,10730,-0.4449882295662712
morning,es,10731,-0.44540238088923045
beggar,nl,10732,-0.4455169837034863
barley,zh,10733,-0.4456082112033427
matrix,en,10734,-0.445608650547107
debauchery,en,10735,-0.44568407620449474
three,zh,10736,-0.4456953077133548
pot,nl,10737,-0.4457222057462174
genetic,en,10738,-0.4457627251324199
residential,en,10739,-0.4458681805774645
sequence,en,10740,-0.44588637750219917
dominate,zh,10741,-0.4459345706688245
symbol,nl,10742,-0.4460079566438747
coffin,en,10743,-0.4461180629995299
stagnation,nl,10744,-0.4461891661547915
libido,en,10745,-0.44631058934968093
conjecture,es,10746,-0.44632180188144766
adoption,en,10747,-0.4463271308758615
harmless,en,10748,-0.44648984402995895
proverb,en,10749,-0.4466666627375725
assign,zh,10750,-0.4468361220045502
metabolism,en,10751,-0.447405060491818
barge,es,10752,-0.4474717812263494
slogan,nl,10753,-0.4476628160158686
pimp,zh,10754,-0.44778706609908037
brass,zh,10755,-0.44820340672121967
march,zh,10756,-0.44870449537933904
proposition,nl,10757,-0.4487624481276512
soften,zh,10758,-0.448852406058406
sequel,en,10759,-0.44898792419759626
memorable,en,10760,-0.448996221344031
onion,zh,10761,-0.4490709135525452
prey,nl,10762,-0.44943259543389896
ninth,nl,10763,-0.4499128407945669
ninth,en,10764,-0.4499128407945702
carbonate,nl,10765,-0.450166261393969
rib,nl,10766,-0.4502350719474756
adult,en,10767,-0.4502737435811211
ecology,en,10768,-0.450293572678734
retire,nl,10769,-0.4503925105907757
employee,zh,10770,-0.4506774932178404
urea,nl,10771,-0.45090258657532073
church,es,10772,-0.4509146137800251
mausoleum,nl,10773,-0.4511303440414526
submit,nl,10774,-0.45125912949012686
radio,en,10775,-0.4517813490273359
frequency,es,10776,-0.4517956008730046
cemetery,zh,10777,-0.4520440021513934
covet,nl,10778,-0.45223428434208846
monsoon,es,10779,-0.45231991859503845
mill,es,10780,-0.4524241794142277
jealous,en,10781,-0.4527137350627403
wreck,nl,10782,-0.452796018345369
sperm,es,10783,-0.4528834965802539
lewd,nl,10784,-0.4530369188720804
sharp,zh,10785,-0.4531548518503288
auction,en,10786,-0.4532677609885397
bagpipe,es,10787,-0.4534478890275482
metaphor,es,10788,-0.45347375584767163
hegemony,es,10789,-0.45427163123746844
lightning,nl,10790,-0.454328970372028
increase,es,10791,-0.4545392664688267
government,es,10792,-0.4545674698838944
sarcasm,en,10793,-0.45463212657153235
broom,es,10794,-0.4550650899179244
recruitment,es,10795,-0.455110237128323
juice,nl,10796,-0.4552263074742176
ally,es,10797,-0.4556971811665263
physical,es,10798,-0.4556990570267522
brain,es,10799,-0.45570898947435395
protagonist,zh,10800,-0.45579285643450584
mechanic,zh,10801,-0.4558416515441751
bet,zh,10802,-0.4561842022125141
mutiny,en,10803,-0.45633493410693915
eyebrow,en,10804,-0.4564827390952274
helm,zh,10805,-0.4567304836973808
alchemy,nl,10806,-0.45683230078059783
alchemy,zh,10807,-0.45683230078060116
expo,en,10808,-0.45719624801412034
diplomat,zh,10809,-0.4573302468987956
shameless,es,10810,-0.45751724949065914
bullying,es,10811,-0.4578635933289215
innovation,es,10812,-0.4578686352836183
less,es,10813,-0.4579974292123243
directly,zh,10814,-0.4580071243188339
suitcase,nl,10815,-0.4581900598877975
restoration,zh,10816,-0.45829660967336966
hymen,es,10817,-0.45833331075200257
recently,es,10818,-0.45859047297846917
immigrant,nl,10819,-0.4586293859069488
diagram,nl,10820,-0.45868131920492555
mattress,zh,10821,-0.45886176107490356
indoctrination,en,10822,-0.4588632074832333
postcard,en,10823,-0.45901476352015275
describe,es,10824,-0.4590222369429744
wish,nl,10825,-0.459139635940233
north,zh,10826,-0.45929138608343323
practice,en,10827,-0.45985136438954094
rectangle,zh,10828,-0.4601503242567504
hunter,en,10829,-0.460255325641849
otter,es,10830,-0.4603537157878291
amount,en,10831,-0.46045398400391707
satellite,es,10832,-0.4606359953388411
bean,nl,10833,-0.4609942997522442
outside,en,10834,-0.461099051860506
skunk,zh,10835,-0.4611266896542171
childbirth,es,10836,-0.4611795984018861
patriarch,nl,10837,-0.46138559259136563
zebra,en,10838,-0.462368522719494
asphalt,zh,10839,-0.46307957691370893
ode,en,10840,-0.4630853126242822
sticker,en,10841,-0.4632580955621512
fern,zh,10842,-0.4632850334869126
territory,zh,10843,-0.46334027182493837
bank,en,10844,-0.46345171882764324
obituary,nl,10845,-0.46347544997840134
obituary,es,10846,-0.46347544997840295
haystack,nl,10847,-0.46358089633161925
acupuncture,es,10848,-0.46376685467626666
acupuncture,en,10849,-0.4637668546762683
wasting,en,10850,-0.4638068971274326
beige,es,10851,-0.46381592944496025
nightingale,en,10852,-0.46401313984511167
drill,zh,10853,-0.46424714322465965
deer,es,10854,-0.46430698533657766
witness,nl,10855,-0.46461422260116886
south,zh,10856,-0.4646519070280814
potassium,en,10857,-0.4648751404696936
download,en,10858,-0.46508574164770167
medal,es,10859,-0.4652361183994848
opinion,zh,10860,-0.46524395774896393
may,es,10861,-0.4652874142387719
allegation,zh,10862,-0.46551886684776567
restriction,es,10863,-0.46556773503110066
python,nl,10864,-0.4657011858671818
plantation,zh,10865,-0.4657936299450639
dissolve,es,10866,-0.4658041597560499
spirit,nl,10867,-0.46594175928699477
hostage,nl,10868,-0.46597146521530897
emotion,es,10869,-0.4661432624449832
station,en,10870,-0.46623221223011085
despise,en,10871,-0.4663038399128834
diplomat,es,10872,-0.4663151361486667
violin,en,10873,-0.4663830937010964
chameleon,es,10874,-0.46649291232605566
virginity,nl,10875,-0.4665094122651342
habit,nl,10876,-0.4666834363979151
graphite,nl,10877,-0.4668063516423228
coin,zh,10878,-0.4668297760920619
exclusive,zh,10879,-0.46685757817134815
disinfectant,nl,10880,-0.4669574538430495
credibility,en,10881,-0.46722305099004446
sandal,es,10882,-0.4672605816316838
navel,zh,10883,-0.467404816761101
liquidate,nl,10884,-0.4675190390065833
liquidate,zh,10885,-0.46751903900658665
liquidation,nl,10886,-0.4679614402506667
liquidation,zh,10887,-0.46796144025067
treaty,nl,10888,-0.46800079022523666
algae,zh,10889,-0.46829958702827584
underwater,zh,10890,-0.4683723578422359
calcium,nl,10891,-0.4684290915417765
object,nl,10892,-0.46859708798410654
poetic,nl,10893,-0.4686591131147487
march,es,10894,-0.46866398616509525
clan,zh,10895,-0.46896141378556094
angina,en,10896,-0.4690369346860854
drum,en,10897,-0.4691957870698336
hostile,es,10898,-0.46936301757024435
extinguisher,en,10899,-0.46936864117599686
